city,item,course_type,client,why_not
ncr,browine,veg_gravy,Siemens,no colour-bearing word in the name
ncr,brown_bread_veg_cole_slaw_sandwich,salad,Corning,no colour-bearing word in the name
ncr,butter_garlic_mushroom,veg_gravy,Stryker,no colour-bearing word in the name
ncr,butter_paneer_masala,veg_gravy,"Junglee Games,Stryker",no colour-bearing word in the name
ncr,cabage_matar,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,cabbage_matar,veg_dry,"Airtel Noida,Junglee Games,Siemens",no colour-bearing word in the name
ncr,cabbage_matar_ki_sabzi,veg_dry,Airtel Noida,no colour-bearing word in the name
ncr,cabbage_matar_peas,veg_gravy,"Junglee Games,Stryker",no colour-bearing word in the name
ncr,cake_slice,dessert,Carelon,no colour-bearing word in the name
ncr,capsicum_corn,veg_gravy,Stryker,no colour-bearing word in the name
ncr,caramelised_onion_potato,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,carrat,veg_gravy,Stryker,no colour-bearing word in the name
ncr,carrot_and_peas_salad,salad,Carelon,no colour-bearing word in the name
ncr,chaap_dhaba,veg_gravy,Corning,no colour-bearing word in the name
ncr,chaap_lababdar,rice,Corning,no colour-bearing word in the name
ncr,chaap_tak_a_tak,veg_gravy,Corning,no colour-bearing word in the name
ncr,chaap_tikka_biryani,rice,Sinch,no colour-bearing word in the name
ncr,chaap_tikka_masala,veg_gravy,Corning,no colour-bearing word in the name
ncr,chana,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,chana_almond_burfi,dessert,"Airtel Noida,Sinch",no colour-bearing word in the name
ncr,chana_chaat_salad,salad,Stryker,no colour-bearing word in the name
ncr,chana_flaxseed_barfi,dessert,"Airtel Noida,Sinch",no colour-bearing word in the name
ncr,chana_flaxseeds_burfi,dessert,Airtel Noida,no colour-bearing word in the name
ncr,chana_masala_dal_char_minar,dal,Airtel Noida,no colour-bearing word in the name
ncr,chana_split_urad_dal,dal,SAEL,no colour-bearing word in the name
ncr,chana_urad_dal,dal,Carelon,no colour-bearing word in the name
ncr,chatapate_jeera_aloo,veg_dry,Carelon,no colour-bearing word in the name
ncr,chatpata_petha,dessert,Airtel Noida,no colour-bearing word in the name
ncr,chaulai_ke_ladoo,dessert,Airtel Noida,no colour-bearing word in the name
ncr,chettinad_aloo,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,chettinad_veggies_masala,veg_gravy,Corning,no colour-bearing word in the name
ncr,chettinadaloo,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,chicken_adraki_masala,nonveg_main,Stryker,no colour-bearing word in the name
ncr,chicken_afgani_masala,nonveg_main,Siemens,no colour-bearing word in the name
ncr,chicken_afghani,nonveg_main,Sinch,no colour-bearing word in the name
ncr,chicken_beliram,nonveg_main,Junglee Games,no colour-bearing word in the name
ncr,chicken_bhuna,nonveg_main,Carelon,no colour-bearing word in the name
ncr,chicken_butter_masala,nonveg_main,"Carelon,Siemens,Sinch,Stryker",no colour-bearing word in the name
ncr,chicken_chattinad,nonveg_main,Siemens,no colour-bearing word in the name
ncr,chicken_chettiand,nonveg_main,Airtel Noida,no colour-bearing word in the name
ncr,chicken_chettinad,nonveg_main,"Airtel Noida,Siemens,Sinch,Stryker",no colour-bearing word in the name
ncr,chicken_chettined,nonveg_main,Sinch,no colour-bearing word in the name
ncr,chicken_chicken_makhani,nonveg_main,Siemens,no colour-bearing word in the name
ncr,chicken_curry_home_styal,nonveg_main,"Carelon,Siemens,Sinch",no colour-bearing word in the name
ncr,chicken_curry_patta,nonveg_main,"Siemens,Sinch",no colour-bearing word in the name
ncr,chicken_fried_rice,nonveg_main,Junglee Games,no colour-bearing word in the name
ncr,chicken_home_st,nonveg_main,"Airtel Noida,Sinch",no colour-bearing word in the name
ncr,chicken_kadhai,nonveg_main,Junglee Games,no colour-bearing word in the name
ncr,chicken_kali_mirch,nonveg_main,"Carelon,Stryker",no colour-bearing word in the name
ncr,chicken_kalimirch,nonveg_main,"Carelon,Junglee Games,Stryker",no colour-bearing word in the name
ncr,chicken_keema,nonveg_main,"Airtel Noida,Sinch",no colour-bearing word in the name
ncr,chicken_keema_kofta,nonveg_main,Sinch,no colour-bearing word in the name
ncr,chicken_khusrang,nonveg_main,Stryker,no colour-bearing word in the name
ncr,chicken_makhni,nonveg_main,Stryker,no colour-bearing word in the name
ncr,chicken_malai_curry,nonveg_main,Carelon,no colour-bearing word in the name
ncr,chicken_malai_seekh,nonveg_main,Junglee Games,no colour-bearing word in the name
ncr,chicken_malai_tikka,nonveg_main,Siemens,no colour-bearing word in the name
ncr,chicken_masala_home_styal,nonveg_main,Siemens,no colour-bearing word in the name
ncr,chicken_punjabi_dhaba_style,nonveg_main,Sinch,no colour-bearing word in the name
ncr,chicken_rara,nonveg_main,"Airtel Noida,Carelon,Siemens",no colour-bearing word in the name
ncr,chicken_roganjosh,nonveg_main,"Carelon,Junglee Games",no colour-bearing word in the name
ncr,chicken_sheek_taka_tak,nonveg_main,Junglee Games,no colour-bearing word in the name
ncr,chicken_tari_wala,nonveg_main,Junglee Games,no colour-bearing word in the name
ncr,chicken_tariwala,nonveg_main,Siemens,no colour-bearing word in the name
ncr,chilli_chiken,veg_gravy,Carelon,no colour-bearing word in the name
ncr,chilli_soya_chunk_gravy,veg_gravy,Carelon,no colour-bearing word in the name
ncr,chilly_chicken,nonveg_main,Stryker,no colour-bearing word in the name
ncr,chilly_garlic_macroni,salad,Stryker,no colour-bearing word in the name
ncr,chinese_veg_in_sweet_n_sour,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,chocklet_brownie,dessert,Airtel Noida,no colour-bearing word in the name
ncr,choco_brownie,dessert,Junglee Games,no colour-bearing word in the name
ncr,choco_lava_cake,dessert,Sinch,no colour-bearing word in the name
ncr,choco_muffin,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,chocolate_browine,veg_gravy,Siemens,no colour-bearing word in the name
ncr,chocolate_brownie,dessert,"Airtel Noida,Carelon,Junglee Games,Sinch",no colour-bearing word in the name
ncr,chocolate_cake_slice,dessert,SAEL,no colour-bearing word in the name
ncr,chocolate_katli,veg_gravy,Siemens,no colour-bearing word in the name
ncr,chocolate_muffin,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,chocolate_pastry,dessert,Carelon,no colour-bearing word in the name
ncr,chocolava_cake,dessert,Siemens,no colour-bearing word in the name
ncr,chola,dal,Sinch,no colour-bearing word in the name
ncr,chola_home_style,dal,Sinch,no colour-bearing word in the name
ncr,cholay_poori,bread,Stryker,no colour-bearing word in the name
ncr,cholayi_ke_laddu,dessert,Airtel Noida,no colour-bearing word in the name
ncr,chole,dal,Stryker,no colour-bearing word in the name
ncr,chole_curry,veg_gravy,Stryker,no colour-bearing word in the name
ncr,choler_dal_tadka,dal,Sinch,no colour-bearing word in the name
ncr,cholley,dal,Carelon,no colour-bearing word in the name
ncr,chopped_salad,salad,Carelon,no colour-bearing word in the name
ncr,chowkh_vali_dal_moong_sabut,dal,Corning,no colour-bearing word in the name
ncr,chowkh_vali_dal_tadka,dal,Corning,no colour-bearing word in the name
ncr,chowmin,veg_gravy,Stryker,no colour-bearing word in the name
ncr,churma,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,coconut_chutney_tomato_chutney,salad,Sinch,"its words disagree ({'white': 1, 'red': 1})"
ncr,coconut_tomato_chutney,veg_gravy,SAEL,"its words disagree ({'white': 1, 'red': 1})"
ncr,cooker_pulao,rice,Sinch,no colour-bearing word in the name
ncr,corn_capcicum_mutter,veg_gravy,Stryker,no colour-bearing word in the name
ncr,corn_chaat,salad,"Junglee Games,Stryker",no colour-bearing word in the name
ncr,corn_n_peanut_salad,salad,Stryker,no colour-bearing word in the name
ncr,corn_on_the_cob,salad,Sinch,no colour-bearing word in the name
ncr,corn_on_the_cobe,salad,Sinch,no colour-bearing word in the name
ncr,corn_pepper_salad,salad,SAEL,no colour-bearing word in the name
ncr,corn_relish,salad,Stryker,no colour-bearing word in the name
ncr,creamy_mint_cucumber,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,creamy_onion_salad,salad,SAEL,no colour-bearing word in the name
ncr,crisp,veg_gravy,"Junglee Games,Stryker",no colour-bearing word in the name
ncr,crisps,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,cucumber_detox_water,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,cucumber_soup,soup,Airtel Noida,no colour-bearing word in the name
ncr,custerd,veg_gravy,Siemens,no colour-bearing word in the name
ncr,d_star_hospitality,veg_gravy,Stryker,no colour-bearing word in the name
ncr,dahi_arbi_gravy,curd_side,Airtel Noida,no colour-bearing word in the name
ncr,dahi_besan_guttey_ki_subz,dessert,Airtel Noida,no colour-bearing word in the name
ncr,dahi_bhalla,curd_side,Stryker,no colour-bearing word in the name
ncr,dahi_papadi,curd_side,Stryker,no colour-bearing word in the name
ncr,dahi_papdi_chaat,curd_side,"Airtel Noida,Junglee Games",no colour-bearing word in the name
ncr,dal_banarasi,dal,SAEL,no colour-bearing word in the name
ncr,dal_banarsi,dal,Carelon,no colour-bearing word in the name
ncr,dal_dabha,dal,Stryker,no colour-bearing word in the name
ncr,dal_darbari,dal,Junglee Games,no colour-bearing word in the name
ncr,dal_dhaba,dal,"Junglee Games,Stryker",no colour-bearing word in the name
ncr,dal_dhaba_style,dal,Stryker,no colour-bearing word in the name
ncr,dal_dumpukht,dal,Carelon,no colour-bearing word in the name
ncr,dal_haryali,dal,"Airtel Noida,Sinch,Stryker",no colour-bearing word in the name
ncr,dal_hyedrabadi,dal,Stryker,no colour-bearing word in the name
ncr,dal_kali_mashoor,dal,Siemens,no colour-bearing word in the name
ncr,dal_lehasuni_tadka,dal,Siemens,no colour-bearing word in the name
ncr,dal_lehsuni_tadka,dal,Siemens,no colour-bearing word in the name
ncr,dal_mughlai,dal,Carelon,no colour-bearing word in the name
ncr,dal_murabadi,dal,Carelon,no colour-bearing word in the name
ncr,dal_muradabadi,dal,Carelon,no colour-bearing word in the name
ncr,dal_panchkuti,dal,Carelon,no colour-bearing word in the name
ncr,dal_panchmehl,dal,Corning,no colour-bearing word in the name
ncr,dal_panchmel,dal,"Carelon,Corning,Junglee Games,Stryker",no colour-bearing word in the name
ncr,dal_pastuni,dal,Siemens,no colour-bearing word in the name
ncr,dal_peshwari,dal,SAEL,no colour-bearing word in the name
ncr,dal_punjabi,dal,"Airtel Noida,Sinch",no colour-bearing word in the name
ncr,dal_rasam,dal,Stryker,no colour-bearing word in the name
ncr,dal_tadka_arhar,dal,Airtel Noida,no colour-bearing word in the name
ncr,dalmakhani,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,darbari_dal,dal,Junglee Games,no colour-bearing word in the name
ncr,date,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,day,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,days,veg_gravy,Stryker,no colour-bearing word in the name
ncr,desi_saag,veg_gravy,Airtel Noida,no colour-bearing word in the name
ncr,dhaba_chicken,nonveg_main,Junglee Games,no colour-bearing word in the name
ncr,dhaba_chicken_curry,nonveg_main,Corning,no colour-bearing word in the name
ncr,dhaba_dal_fry_chana_dal,dal,Airtel Noida,no colour-bearing word in the name
ncr,dhaba_dal_special_tadka,dal,Siemens,no colour-bearing word in the name
ncr,dhaba_dal_tadka,dal,"Carelon,Stryker",no colour-bearing word in the name
ncr,dhaba_kali_dal,dal,Carelon,no colour-bearing word in the name
ncr,dhaba_style_aloo_tamatari,veg_gravy,Carelon,no colour-bearing word in the name
ncr,dhaba_style_bhuna_vegetables,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,dhaba_style_cholley,dal,Carelon,no colour-bearing word in the name
ncr,dhania_masala_raita,curd_side,SAEL,no colour-bearing word in the name
ncr,dhaniya_adraki_paneer,veg_gravy,Carelon,no colour-bearing word in the name
ncr,dhaniya_hingdar_jeera_aloo,veg_gravy,Stryker,no colour-bearing word in the name
ncr,dhaniya_rice,rice,"Airtel Noida,Stryker",no colour-bearing word in the name
ncr,dil_khusal,veg_gravy,Siemens,no colour-bearing word in the name
ncr,dil_khushal,veg_gravy,"Airtel Noida,Sinch",no colour-bearing word in the name
ncr,dilkhushad,veg_gravy,Carelon,no colour-bearing word in the name
ncr,doodh_burfi,dessert,Carelon,no colour-bearing word in the name
ncr,double_ka_mitha,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,drumstick_aloo_curry,veg_gravy,SAEL,no colour-bearing word in the name
ncr,dry_fruit_pulao,dessert,Stryker,no colour-bearing word in the name
ncr,dry_veg,veg_gravy,Stryker,no colour-bearing word in the name
ncr,egg_bhurji,nonveg_main,"Carelon,Stryker",no colour-bearing word in the name
ncr,egg_curry_home_styal,nonveg_main,Siemens,no colour-bearing word in the name
ncr,egg_curry_masala,nonveg_main,Corning,no colour-bearing word in the name
ncr,egg_curry_patta,nonveg_main,Sinch,no colour-bearing word in the name
ncr,egg_dhaba_style,nonveg_main,Airtel Noida,no colour-bearing word in the name
ncr,egg_handi,nonveg_main,"Carelon,Junglee Games",no colour-bearing word in the name
ncr,egg_home_style,nonveg_main,Sinch,no colour-bearing word in the name
ncr,egg_roghan_josh,nonveg_main,Sinch,no colour-bearing word in the name
ncr,eid,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,firni,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,fish_curry,nonveg_main,"Carelon,Stryker",no colour-bearing word in the name
ncr,flaxiseed_burfi,dessert,Siemens,no colour-bearing word in the name
ncr,fri_12th_june,veg_gravy,SAEL,no colour-bearing word in the name
ncr,fri_19th_june,veg_gravy,SAEL,no colour-bearing word in the name
ncr,fri_26th_june,veg_gravy,SAEL,no colour-bearing word in the name
ncr,fri_3rd_july,veg_gravy,SAEL,no colour-bearing word in the name
ncr,fri_5th_june,veg_gravy,SAEL,no colour-bearing word in the name
ncr,friday_7th,veg_gravy,Stryker,no colour-bearing word in the name
ncr,fried_aloo_gobi,veg_dry,Stryker,no colour-bearing word in the name
ncr,fried_aloo_pudhina,veg_dry,Carelon,no colour-bearing word in the name
ncr,fried_arbi_do_pyaza,veg_dry,Stryker,no colour-bearing word in the name
ncr,fried_chilli,salad,Carelon,no colour-bearing word in the name
ncr,fried_chilly,salad,Carelon,no colour-bearing word in the name
ncr,fried_gobi_matar,veg_dry,Carelon,no colour-bearing word in the name
ncr,fried_idli,bread,Corning,no colour-bearing word in the name
ncr,fried_jeera_aloo,veg_dry,Stryker,no colour-bearing word in the name
ncr,fried_karela_masala,veg_dry,Carelon,no colour-bearing word in the name
ncr,from_1st_aug_2026_new_vendor_at_bhondsi_is_gourmer_foods,veg_gravy,Stryker,no colour-bearing word in the name
ncr,fruit_cake,dessert,"Carelon,Stryker",no colour-bearing word in the name
ncr,fruit_cake_slice,dessert,"Airtel Noida,Sinch",no colour-bearing word in the name
ncr,fruit_muffin,dessert,Airtel Noida,no colour-bearing word in the name
ncr,fry_adraki_gobi_masala,veg_dry,Stryker,no colour-bearing word in the name
ncr,fry_arbi_masala,veg_dry,Stryker,no colour-bearing word in the name
ncr,fryems,veg_gravy,Airtel Noida,no colour-bearing word in the name
ncr,frymes,salad,Sinch,no colour-bearing word in the name
ncr,frymus,veg_gravy,SAEL,no colour-bearing word in the name
ncr,garlic_lehsuni_moong_dal,dal,Junglee Games,no colour-bearing word in the name
ncr,garlic_mayo_lemon_honey_mustard_vinegraite,veg_gravy,Corning,no colour-bearing word in the name
ncr,gatta_curry_semi_dry,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,gaund_pak,dessert,Carelon,no colour-bearing word in the name
ncr,ghee_dum_rice,rice,SAEL,no colour-bearing word in the name
ncr,ghee_roast_egg,nonveg_main,Carelon,no colour-bearing word in the name
ncr,gheeya_latpata_masale_dar,veg_dry,Carelon,no colour-bearing word in the name
ncr,ghiya_chana,veg_gravy,Stryker,no colour-bearing word in the name
